from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,1089.0,0.0,0.0,1.0,0.0,0.0,0.0
TreeCrops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Forest,16.0,0.0,4228.0,2.0,0.0,0.0,0.0
Grassland,64.0,0.0,7.0,11555.0,0.0,0.0,0.0
Urban,0.0,0.0,0.0,0.0,19.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,49.0,0.0
Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0
