from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,19022.0,61.0,15.0,3.0,0.0,0.0,0.0
TreeCrops,1.0,24306.0,26.0,13.0,0.0,0.0,0.0
Forest,19.0,11.0,22787.0,3.0,0.0,0.0,0.0
Grassland,734.0,552.0,347.0,35563.0,4.0,0.0,0.0
Urban,0.0,0.0,0.0,0.0,889.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,1823.0,0.0
Other,0.0,0.0,0.0,1.0,0.0,0.0,426.0
