from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,13634.0,0.0,17.0,149.0,5.0,0.0,1.0
TreeCrops,0.0,38.0,0.0,0.0,0.0,0.0,0.0
Forest,21.0,0.0,19034.0,308.0,10.0,0.0,0.0
Grassland,160.0,0.0,312.0,11742.0,21.0,0.0,7.0
Urban,5.0,0.0,10.0,29.0,2645.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,202.0,0.0
Other,0.0,0.0,0.0,22.0,0.0,0.0,75.0
