from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,36186.0,0.0,215.0,293.0,7.0,0.0,1.0
TreeCrops,0.0,21.0,0.0,0.0,0.0,0.0,0.0
Forest,138.0,0.0,19517.0,129.0,2.0,0.0,1.0
Grassland,257.0,0.0,102.0,6567.0,4.0,0.0,2.0
Urban,1.0,0.0,1.0,3.0,374.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,673.0,0.0
Other,1.0,0.0,0.0,0.0,0.0,0.0,16.0
