from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,39623.0,0.0,21.0,46.0,1.0,0.0,0.0
TreeCrops,0.0,21.0,0.0,0.0,0.0,0.0,0.0
Forest,119.0,0.0,443107.0,1089.0,1.0,0.0,0.0
Grassland,35.0,0.0,388.0,292628.0,4.0,0.0,0.0
Urban,0.0,0.0,0.0,0.0,686.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,12862.0,0.0
Other,0.0,0.0,0.0,0.0,0.0,0.0,51.0
