from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,2598.0,0.0,0.0,0.0,0.0,0.0,3.0
TreeCrops,0.0,68.0,0.0,0.0,0.0,0.0,0.0
Forest,0.0,0.0,970.0,0.0,0.0,0.0,0.0
Grassland,3.0,0.0,0.0,7517.0,0.0,0.0,0.0
Urban,0.0,0.0,0.0,0.0,766.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,587.0,0.0
Other,149.0,0.0,0.0,3.0,14.0,0.0,76367.0
