from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,431789.0,1.0,368.0,457.0,15.0,0.0,7.0
TreeCrops,0.0,652.0,0.0,0.0,0.0,0.0,0.0
Forest,761.0,15.0,3842478.0,1388.0,34.0,0.0,12.0
Grassland,1102.0,14.0,1294.0,2808937.0,51.0,0.0,1284.0
Urban,0.0,0.0,0.0,0.0,8999.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,760378.0,0.0
Other,13.0,0.0,0.0,267.0,0.0,0.0,1953985.0
