from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,128537.0,25.0,17.0,91.0,0.0,0.0,1.0
TreeCrops,0.0,2779.0,0.0,1.0,0.0,0.0,0.0
Forest,117.0,10.0,165913.0,6.0,4.0,0.0,0.0
Grassland,479.0,0.0,313.0,888562.0,48.0,0.0,7.0
Urban,0.0,0.0,0.0,0.0,5634.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,2855.0,0.0
Other,51.0,0.0,12.0,77.0,5.0,0.0,27435.0
