from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,36758.0,0.0,2.0,44.0,0.0,0.0,0.0
TreeCrops,2.0,3884.0,4.0,30.0,0.0,0.0,0.0
Forest,21.0,5.0,130894.0,977.0,0.0,0.0,0.0
Grassland,163.0,0.0,308.0,414127.0,3.0,0.0,1.0
Urban,0.0,0.0,0.0,0.0,89.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,2476.0,0.0
Other,1.0,0.0,3.0,98.0,0.0,0.0,782.0
