from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,298911.0,0.0,16.0,114.0,3.0,0.0,18.0
TreeCrops,0.0,1037.0,0.0,0.0,0.0,0.0,0.0
Forest,478.0,0.0,325455.0,1530.0,22.0,0.0,253.0
Grassland,660.0,0.0,553.0,1628989.0,62.0,0.0,477.0
Urban,0.0,0.0,0.0,0.0,10278.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,29591.0,0.0
Other,21.0,0.0,0.0,358.0,10.0,0.0,487454.0
