from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,151415.0,0.0,3.0,42.0,3.0,0.0,48.0
TreeCrops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Forest,4.0,0.0,50797.0,4.0,0.0,0.0,0.0
Grassland,110.0,0.0,23.0,306981.0,22.0,0.0,608.0
Urban,0.0,0.0,0.0,0.0,2280.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,7735.0,0.0
Other,174.0,0.0,1.0,686.0,34.0,0.0,1103414.0
