from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,3039.0,0.0,1.0,290.0,0.0,0.0,4.0
TreeCrops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Forest,0.0,0.0,342.0,1.0,0.0,0.0,0.0
Grassland,1.0,0.0,0.0,26142.0,0.0,0.0,0.0
Urban,0.0,0.0,0.0,0.0,164.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,27.0,0.0
Other,0.0,0.0,0.0,0.0,0.0,0.0,77.0
