from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,98.48484848484848,0.0,1.5151515151515151,0.0,0.0,0.0,0.0
TreeCrops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Forest,0.594059405940594,0.0,98.61386138613861,0.7920792079207921,0.0,0.0,0.0
Grassland,7.6923076923076925,0.0,0.0,92.3076923076923,0.0,0.0,0.0
Urban,0.0,0.0,0.0,0.0,100.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Other,0.0,0.0,0.0,0.0,0.0,0.0,100.0
