from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,14407.0,0.0,96.0,358.0,19.0,0.0,1.0
TreeCrops,0.0,588.0,0.0,1.0,1.0,0.0,0.0
Forest,87.0,0.0,38430.0,218.0,14.0,0.0,0.0
Grassland,311.0,0.0,272.0,22250.0,44.0,0.0,80.0
Urban,16.0,0.0,14.0,39.0,3416.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,493.0,0.0
Other,0.0,0.0,4.0,69.0,0.0,0.0,2868.0
