from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,55165.0,0.0,8.0,33.0,2.0,0.0,31.0
TreeCrops,0.0,72.0,0.0,0.0,0.0,0.0,0.0
Forest,0.0,0.0,4671.0,1.0,0.0,0.0,0.0
Grassland,113.0,1.0,12.0,81374.0,3.0,0.0,8.0
Urban,0.0,0.0,0.0,0.0,1380.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,1355.0,0.0
Other,520.0,0.0,1.0,78.0,21.0,0.0,41475.0
