from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,9189.0,0.0,12.0,8.0,0.0,0.0,0.0
TreeCrops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Forest,28.0,0.0,73630.0,347.0,0.0,0.0,0.0
Grassland,13.0,0.0,8.0,35139.0,0.0,0.0,0.0
Urban,0.0,0.0,0.0,0.0,442.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,9665.0,0.0
Other,0.0,0.0,0.0,0.0,0.0,0.0,137.0
