from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,629.0,1.0,6.0,17.0,0.0,0.0,1.0
TreeCrops,0.0,77.0,4.0,5.0,0.0,0.0,0.0
Forest,9.0,4.0,8066.0,95.0,1.0,0.0,0.0
Grassland,21.0,1.0,84.0,4140.0,1.0,0.0,5.0
Urban,0.0,0.0,1.0,3.0,127.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,224.0,0.0
Other,0.0,0.0,0.0,4.0,0.0,0.0,85.0
