from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,17608.0,0.0,2.0,9.0,1.0,0.0,0.0
TreeCrops,0.0,5349.0,5.0,1.0,0.0,0.0,1.0
Forest,4.0,0.0,10172.0,11.0,1.0,0.0,0.0
Grassland,15.0,0.0,33.0,37541.0,8.0,0.0,7.0
Urban,0.0,0.0,0.0,0.0,1817.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,1025.0,0.0
Other,1.0,0.0,0.0,34.0,7.0,0.0,12077.0
