from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,21184.0,0.0,22.0,504.0,10.0,0.0,3.0
TreeCrops,0.0,9866.0,55.0,343.0,1.0,0.0,6.0
Forest,4.0,4.0,20981.0,139.0,3.0,0.0,0.0
Grassland,209.0,9.0,132.0,20756.0,33.0,0.0,19.0
Urban,0.0,0.0,0.0,20.0,2568.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,608.0,0.0
Other,2.0,0.0,0.0,28.0,0.0,0.0,153.0
