from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,5252.0,0.0,37.0,39.0,0.0,0.0,12.0
TreeCrops,4.0,3048.0,6.0,20.0,0.0,0.0,6.0
Forest,11.0,12.0,27428.0,29.0,0.0,0.0,3.0
Grassland,20.0,117.0,10.0,28492.0,0.0,0.0,3.0
Urban,0.0,0.0,2.0,0.0,1576.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,247.0,0.0
Other,0.0,0.0,0.0,0.0,0.0,0.0,2848.0
