from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,134719.0,41.0,1.0,1.0,9.0,0.0,0.0
TreeCrops,5.0,35605.0,74.0,181.0,1.0,0.0,0.0
Forest,144.0,101.0,31207.0,72.0,4.0,0.0,1.0
Grassland,486.0,17.0,16.0,115045.0,4.0,0.0,0.0
Urban,0.0,0.0,0.0,0.0,3114.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,1717.0,0.0
Other,0.0,0.0,0.0,0.0,0.0,0.0,224.0
