from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,128292.0,0.0,85.0,633.0,60.0,0.0,2.0
TreeCrops,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Forest,54.0,0.0,109049.0,318.0,28.0,0.0,1.0
Grassland,487.0,0.0,376.0,82684.0,259.0,0.0,7.0
Urban,5.0,0.0,17.0,36.0,29801.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,3088.0,0.0
Other,1.0,0.0,0.0,9.0,0.0,0.0,129.0
