from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,13.0,0.0,3.0,1.0,5.0,0.0,1.0
TreeCrops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Forest,0.0,0.0,107.0,0.0,0.0,0.0,0.0
Grassland,0.0,0.0,0.0,65.0,0.0,0.0,0.0
Urban,0.0,0.0,0.0,0.0,180.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,16.0,0.0
Other,0.0,0.0,0.0,0.0,0.0,0.0,78.0
