from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,7881.0,0.0,1.0,7.0,0.0,0.0,0.0
TreeCrops,0.0,89.0,1.0,10.0,0.0,0.0,0.0
Forest,1.0,0.0,86252.0,357.0,0.0,0.0,0.0
Grassland,26.0,3.0,88.0,529941.0,0.0,0.0,1.0
Urban,0.0,0.0,0.0,0.0,12.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,409.0,0.0
Other,0.0,0.0,0.0,0.0,0.0,0.0,292.0
