from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,13170.0,0.0,1.0,14.0,0.0,0.0,0.0
TreeCrops,0.0,24.0,0.0,0.0,0.0,0.0,0.0
Forest,12.0,0.0,2612.0,56.0,0.0,0.0,0.0
Grassland,47.0,0.0,14.0,8868.0,0.0,0.0,0.0
Urban,0.0,0.0,0.0,0.0,54.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,2373.0,0.0
Other,4.0,0.0,1.0,0.0,0.0,0.0,37.0
