from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,99.86432447872036,0.0,0.042844901456726654,0.09283061982290775,0.0,0.0,0.0
TreeCrops,0.0,100.0,0.0,0.0,0.0,0.0,0.0
Forest,0.19714144898965008,0.0,95.3178905864958,4.4849679645145395,0.0,0.0,0.0
Grassland,0.06926007156874062,0.0,0.11543345261456771,99.80376313055524,0.01154334526145677,0.0,0.0
Urban,0.0,0.0,0.0,0.0,100.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Other,0.0,0.0,0.0,0.0,0.0,0.0,100.0
