from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,1430313.0,1.0,5050.0,6363.0,1.0,0.0,639.0
TreeCrops,0.0,345.0,0.0,2.0,0.0,0.0,0.0
Forest,1285.0,0.0,8246340.0,6884.0,0.0,0.0,117.0
Grassland,1494.0,45.0,5709.0,6184778.0,1.0,0.0,543.0
Urban,2.0,0.0,6.0,0.0,66207.0,0.0,5.0
Water,0.0,0.0,0.0,0.0,0.0,326086.0,0.0
Other,90.0,0.0,0.0,545.0,0.0,0.0,568111.0
