from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,611641.0,52.0,541.0,539.0,14.0,0.0,1.0
TreeCrops,1.0,25621.0,22.0,47.0,1.0,0.0,0.0
Forest,632.0,304.0,5320486.0,12589.0,6.0,0.0,1.0
Grassland,2458.0,99.0,1867.0,2406873.0,95.0,0.0,4.0
Urban,0.0,0.0,0.0,0.0,20784.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,100839.0,0.0
Other,19.0,0.0,0.0,25.0,1.0,0.0,6954.0
