from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,10281.0,0.0,221.0,24.0,6.0,0.0,4.0
TreeCrops,3.0,3354.0,73.0,14.0,5.0,0.0,0.0
Forest,24.0,0.0,17599.0,3.0,2.0,0.0,0.0
Grassland,3.0,1.0,21.0,13691.0,0.0,0.0,0.0
Urban,0.0,0.0,0.0,0.0,787.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,605.0,0.0
Other,0.0,0.0,0.0,0.0,0.0,0.0,956.0
