from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,98.8279873105393,0.0,0.13218188227000352,1.0222065562213607,0.017624250969333802,0.0,0.0
TreeCrops,0.0,88.46153846153845,0.0,11.538461538461538,0.0,0.0,0.0
Forest,0.06508651082063242,0.0,99.1050604762163,0.824429137061344,0.005423875901719368,0.0,0.0
Grassland,0.3711340206185567,0.0,0.843069873997709,98.6758304696449,0.027491408934707903,0.0,0.08247422680412371
Urban,0.0,0.0,0.0,0.0,100.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Other,0.0,0.0,0.0,6.26865671641791,0.0,0.0,93.73134328358209
