from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,38035.0,0.0,79.0,118.0,12.0,0.0,0.0
TreeCrops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Forest,133.0,0.0,25680.0,93.0,5.0,0.0,0.0
Grassland,297.0,0.0,182.0,10441.0,32.0,0.0,0.0
Urban,1.0,0.0,5.0,18.0,3222.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,304.0,0.0
Other,1.0,0.0,0.0,0.0,0.0,0.0,1.0
