from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,210470.0,285.0,86.0,99.0,3.0,0.0,6.0
TreeCrops,1.0,12257.0,5.0,2.0,0.0,0.0,0.0
Forest,826.0,413.0,179477.0,129.0,0.0,0.0,0.0
Grassland,1436.0,23.0,108.0,640735.0,12.0,0.0,16.0
Urban,0.0,0.0,0.0,0.0,885.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,8292.0,0.0
Other,100.0,0.0,0.0,34.0,0.0,0.0,78625.0
