from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,49940.0,0.0,2.0,12.0,1.0,0.0,36.0
TreeCrops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Forest,0.0,0.0,6472.0,1.0,0.0,0.0,0.0
Grassland,78.0,0.0,5.0,44359.0,2.0,0.0,16.0
Urban,0.0,0.0,0.0,0.0,766.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,8017.0,0.0
Other,535.0,0.0,2.0,72.0,17.0,0.0,328089.0
