from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,4081.0,0.0,49.0,118.0,2.0,0.0,5.0
TreeCrops,0.0,236.0,56.0,84.0,1.0,0.0,0.0
Forest,44.0,0.0,10035.0,420.0,4.0,0.0,0.0
Grassland,123.0,0.0,256.0,8753.0,11.0,0.0,42.0
Urban,1.0,0.0,1.0,12.0,280.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,550.0,0.0
Other,0.0,0.0,0.0,38.0,0.0,0.0,217.0
