from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,72230.0,1.0,3.0,43.0,1.0,0.0,0.0
TreeCrops,0.0,178.0,17.0,0.0,0.0,0.0,0.0
Forest,5.0,1.0,69320.0,18.0,1.0,0.0,0.0
Grassland,629.0,0.0,107.0,87808.0,13.0,0.0,0.0
Urban,0.0,0.0,0.0,0.0,1406.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,7552.0,0.0
Other,1.0,0.0,0.0,0.0,0.0,0.0,8.0
