from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,382292.0,0.0,0.0,193.0,60.0,0.0,1150.0
TreeCrops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Forest,0.0,0.0,40000.0,0.0,0.0,0.0,0.0
Grassland,125.0,0.0,0.0,1023023.0,65.0,0.0,589.0
Urban,0.0,0.0,0.0,0.0,22793.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,3840.0,0.0
Other,367.0,0.0,0.0,670.0,154.0,0.0,31099359.0
