from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,26064.0,0.0,0.0,5.0,1.0,0.0,0.0
TreeCrops,0.0,7612.0,47.0,45.0,3.0,0.0,0.0
Forest,11.0,1.0,9340.0,17.0,0.0,0.0,0.0
Grassland,66.0,0.0,12.0,13365.0,5.0,0.0,0.0
Urban,0.0,0.0,0.0,0.0,447.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,125.0,0.0
Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0
