from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,76414.0,0.0,23.0,30.0,1.0,0.0,0.0
TreeCrops,0.0,445.0,5.0,2.0,0.0,0.0,0.0
Forest,245.0,0.0,682263.0,792.0,3.0,0.0,0.0
Grassland,17.0,1.0,169.0,369138.0,6.0,0.0,1.0
Urban,0.0,0.0,0.0,0.0,1870.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,5844.0,0.0
Other,0.0,0.0,0.0,2.0,0.0,0.0,1990.0
