from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,308.0,0.0,0.0,19.0,1.0,0.0,1.0
TreeCrops,0.0,505.0,0.0,4.0,3.0,0.0,0.0
Forest,0.0,0.0,1417.0,7.0,0.0,0.0,0.0
Grassland,13.0,1.0,0.0,2179.0,0.0,0.0,3.0
Urban,0.0,0.0,0.0,1.0,213.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,40.0,0.0
Other,6.0,0.0,0.0,8.0,0.0,0.0,686.0
