from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,71769.0,0.0,48.0,25.0,2.0,0.0,8.0
TreeCrops,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Forest,5.0,0.0,76679.0,112.0,3.0,0.0,0.0
Grassland,163.0,0.0,2467.0,156894.0,108.0,0.0,26.0
Urban,0.0,0.0,0.0,0.0,5207.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,8742.0,0.0
Other,7.0,0.0,0.0,22.0,2.0,0.0,5025.0
