from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,1275.0,27.0,5.0,0.0,0.0,0.0,0.0
TreeCrops,0.0,618.0,10.0,2.0,0.0,0.0,0.0
Forest,0.0,2.0,5587.0,3.0,0.0,0.0,0.0
Grassland,8.0,87.0,25.0,2499.0,2.0,0.0,1.0
Urban,0.0,0.0,0.0,0.0,423.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,72.0,0.0
Other,0.0,0.0,2.0,0.0,0.0,0.0,90.0
