from_label,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
Crops,4202.0,0.0,1.0,8.0,1.0,0.0,3.0
TreeCrops,0.0,1054.0,0.0,0.0,0.0,0.0,1.0
Forest,0.0,0.0,3324.0,6.0,0.0,0.0,2.0
Grassland,6.0,2.0,4.0,15760.0,3.0,0.0,18.0
Urban,0.0,0.0,0.0,0.0,784.0,0.0,0.0
Water,0.0,0.0,0.0,0.0,0.0,1400.0,0.0
Other,0.0,1.0,0.0,2.0,0.0,0.0,3055.0
